Date,Symbol,Open,High,Low,Close,Volume From,Volume To,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume From,ETH_Volume To,GDAX_Open,GDAX_High,GDAX_Low,GDAX_Close,GDAX_Volume From,GDAX_Volume To
2017-08-19 08-PM,BTCUSD,4114,4149.24,4090,4136.09,165.57,680869.33,292.43,296.47,291.17,294,1063.44,312491.53,4098.4,4129.98,4086.22,4128.76,547.57,2246489.26
2017-08-19 09-AM,BTCUSD,4047,4137.52,4040.4,4105,203.56,834659.97,293.11,295.8,291,293.11,1363.93,399298.86,4042.83,4122,4030.59,4093.32,190.71,776266.49
2017-08-19 09-PM,BTCUSD,4136.09,4185,4135.52,4149.24,260.18,1082797.95,294,298,294,296.42,1267.69,375360.96,4128.76,4154.8,4125.1,4125.26,450.18,1863664.07
2017-08-19 10-AM,BTCUSD,4105,4134.99,4025,4094.95,156.39,637819.29,293.11,294.5,290,290.6,2166.73,630408.2,4093.32,4096.91,4029,4058.19,314.67,1276679.49
2017-08-19 10-PM,BTCUSD,4149.24,4197.84,4149.24,4197.84,231.16,966272.23,296.42,297.85,293.53,294.99,990.95,293023.19,4125.26,4171,4125.25,4156.8,369.46,1533566.68
2017-08-19 11-AM,BTCUSD,4094.95,4094.99,4002.64,4014.01,253.78,1023914.35,290.6,290.99,285.78,286,3131.68,903763.16,4058.19,4061.95,4001.07,4026.5,468.14,1884760.87
2017-08-19 11-PM,BTCUSD,4197.84,4211.68,4164.11,4179.73,228.13,956620.77,294.99,296,290,294.63,3777.15,1103759.94,4156.8,4186.1,4155.1,4157.41,378.31,1578049.78
2017-08-19 12-AM,BTCUSD,4141,4199,4130,4177.07,298.22,1239119.52,293,298.2,290,298,1525.08,448460.12,4101.72,4178.86,4101.71,4167.42,1081.62,4460733.93
2017-08-19 12-PM,BTCUSD,4014.01,4187.98,4006.99,4166.11,418.56,1716858.88,286,295.4,286,295.4,2567.66,742032.26,4026.5,4150,4008.26,4126.95,572.73,2340667.7
2017-08-20 01-AM,BTCUSD,4125.6,4130,4090,4110.03,184.08,755868.62,292.5,292.7,290.13,292,889.97,259432.61,4120.21,4120.23,4048.94,4098,665.43,2712241.16
2017-08-20 01-PM,BTCUSD,4105.85,4111,4066,4088.65,199.63,815833.06,296.42,296.42,293.26,294,1282.08,378924.11,4114.03,4114.74,4065.45,4087.2,216.95,886655.32
2017-08-20 02-AM,BTCUSD,4110.03,4144.9,4100,4124.99,234.41,966638.57,292,293.33,290.13,291.54,1584.59,461971.77,4098,4118,4082.34,4108.12,194.5,798480.15
2017-08-20 02-PM,BTCUSD,4088.65,4100,4070.1,4090.01,259.72,1061011.92,294,295.39,292.08,294.7,583.87,171604.87,4087.2,4097,4070.8,4094.74,201.55,823267.57
2017-08-20 03-AM,BTCUSD,4124.99,4144.71,4080,4080,87.3,358815.8,291.54,291.54,290.1,291,1743.79,508054.61,4108.12,4118.41,4078.48,4090.32,150.21,615862.31
2017-08-20 03-PM,BTCUSD,4090.01,4099.56,4080,4099,139.49,570590.24,294.7,294.99,292.56,294.98,699.73,205558.28,4094.74,4097.51,4071.47,4097.51,293.76,1200578.64
2017-08-20 04-AM,BTCUSD,4080,4114.99,4080,4100,168.86,692365.29,291,292.17,290.13,291.49,761.51,221855.27,4090.32,4101.6,4090.31,4098.99,140.56,576131.65
2017-08-20 04-PM,BTCUSD,4099,4105.5,4069.25,4101,206.4,844474.24,294.98,295.23,294.11,295.2,408.09,120321.18,4097.51,4102,4080,4100.99,406.7,1665252.78
2017-08-20 05-AM,BTCUSD,4100,4137.2,4071,4091.5,250.42,1027996.16,291.49,292.74,290,290.5,659.4,191871.41,4098.99,4124.99,4095.15,4097.57,213.45,876298.92
2017-08-20 05-PM,BTCUSD,4101,4123.5,4095,4110,171.76,705980.9,295.2,297.7,294.11,297.27,1715.72,508499.67,4100.99,4114.28,4091,4103.27,436.36,1790642.37
2017-08-20 06-AM,BTCUSD,4091.5,4118.2,4088.71,4092.6,105.91,434144.14,290.5,292.4,290.38,291,655.08,190906.22,4097.57,4107.05,4092.36,4098.55,194.02,795056.11
2017-08-20 06-PM,BTCUSD,4110,4125,4085,4125,216.04,888648.38,297.27,297.93,295.01,295.02,1700.84,503833.26,4103.27,4132.39,4097.33,4132.39,310.01,1274622.74
2017-08-20 07-AM,BTCUSD,4092.6,4147.1,4088.5,4134.9,162.96,672589,291,295,291,294.38,702.6,206253.43,4098.55,4137.99,4096.24,4135,418.3,1722027.63
2017-08-20 07-PM,BTCUSD,4125,4198,4125,4153,456.33,1896476.06,295.02,298.19,295.02,297.5,1603.83,476426.08,4132.39,4190.21,4132.39,4142.35,687.12,2857908.14
2017-08-20 08-AM,BTCUSD,4134.9,4150,4120.56,4130.37,122.48,506677.56,294.38,294.38,292.76,294.35,562.89,165291.52,4135,4137.95,4125.34,4137.95,172.32,711486.27
2017-08-20 08-PM,BTCUSD,4153,4155.99,4098.4,4124.81,151.92,626611.49,297.5,297.77,294.5,296.43,715.4,211813.72,4142.35,4146.01,4110.51,4125.01,333.71,1375639.17
2017-08-20 09-AM,BTCUSD,4130.37,4144.04,4095.4,4125.35,146.6,604059.13,294.35,295,293,294,506.71,149206.62,4137.95,4137.95,4089,4110,156.53,643125
2017-08-20 09-PM,BTCUSD,4124.81,4136.16,4107.1,4129.1,74.02,305104.24,296.43,298,296,297.01,691.44,205257.63,4125.01,4134.99,4112.89,4134.49,194.5,803106.97
2017-08-20 10-AM,BTCUSD,4125.35,4141.97,4080,4099.86,106.3,437454.06,294,295,293,293,380.45,111967.08,4110,4127.46,4085.99,4086,140.93,578587.7
2017-08-20 10-PM,BTCUSD,4129.1,4158.71,4129.1,4150.01,117.09,485946.37,297.01,298.45,297.01,297.82,500.77,149304.15,4134.49,4148,4130.64,4144.92,241.47,1000421.49
2017-08-20 11-AM,BTCUSD,4099.86,4106.1,4070.3,4096,219.54,896309.38,293,294.61,292.51,293.9,597.35,175347.18,4086,4091.69,4052.3,4090.63,334,1359489.92
2017-08-20 11-PM,BTCUSD,4150.01,4151.3,4075,4078.24,171.24,704281.26,297.82,299.59,297.55,299.45,1588.89,474998.05,4144.92,4144.92,4044.52,4050.99,1283.7,5255074.72
2017-08-20 12-AM,BTCUSD,4179.73,4195,4110.92,4125.6,238.24,986770.91,294.63,295,290,292.5,1284.24,375934.09,4157.41,4157.43,4082.16,4120.21,659.77,2713295.64
2017-08-20 12-PM,BTCUSD,4096,4113,4070.3,4105.85,113.67,465063.47,293.9,296.42,292.15,296.42,1015.71,299289.9,4090.63,4115,4074.92,4114.03,270.95,1108428.25
2017-08-21 01-AM,BTCUSD,4100.5,4115.9,4075.41,4091.01,142.25,583075.33,299.81,299.98,297.12,297.2,1907.93,568943.75,4084,4089.99,4071.01,4078.28,298.59,1218853.6
2017-08-21 01-PM,BTCUSD,4061.31,4071.02,4015,4024,456.49,1846188.26,330.5,345.99,330,345.98,12054.79,4103180.26,4034.9,4036.05,3990,3996.53,929.8,3729704.09
2017-08-21 02-AM,BTCUSD,4091.01,4095.42,4055,4061,143.96,586209.02,297.2,299.49,296.1,298.55,1090.8,324094.1,4078.28,4081.27,4045,4066.29,510.14,2070117.4
2017-08-21 02-PM,BTCUSD,4024,4063.4,4005,4032,231.77,933893.24,345.98,345.99,326.08,334.98,8381.61,2808915.23,3996.53,4015.78,3972.24,4010,651.4,2603934.51
2017-08-21 03-AM,BTCUSD,4061,4088.4,4061,4078,81.22,331184.08,298.55,299,297,298.72,625.42,186493.37,4066.29,4069.28,4050,4066.02,263.88,1071950.97
2017-08-21 03-PM,BTCUSD,4032,4070.49,4026,4037.83,135.18,547043.88,334.98,338,327.22,334.67,5891.79,1958896.46,4010,4034.73,4009.99,4010.01,486.65,1957948.1
2017-08-21 04-AM,BTCUSD,4078,4100,4074.57,4086,78.85,322098.28,298.72,302.64,297.5,301.46,1695.05,509379.44,4066.02,4082.57,4065.97,4074.42,251.58,1024278.37
2017-08-21 04-PM,BTCUSD,4037.83,4038.21,4020.56,4020.56,213.35,858847.42,334.67,336.3,328.5,333.08,6388.12,2123082.68,4010.01,4019.72,3995,4002.4,524.86,2103191.44
2017-08-21 05-AM,BTCUSD,4086,4095,4015,4033.5,408.23,1655957.43,301.46,312,301.46,311.9,8456.08,2595391.99,4074.42,4074.42,3999,4012.68,1091.83,4391861.96
2017-08-21 05-PM,BTCUSD,4020.56,4026,4008,4009.98,282.28,1134678.95,333.08,338,331.22,331.23,3497.23,1171714.79,4002.4,4009.99,3990,3996.66,538.45,2154560.48
2017-08-21 06-AM,BTCUSD,4033.5,4049.19,3996,4025,308.25,1236631.91,311.9,327,311.26,320,18293.42,5837521.15,4012.68,4019.94,3950.88,3992.04,823.23,3279287.25
2017-08-21 06-PM,BTCUSD,4009.98,4078,4000,4025,322.63,1295855.26,331.23,333.5,326.94,327.02,2746.49,905451.78,3996.66,4003.32,3980,4000,458.38,1830541.74
2017-08-21 07-AM,BTCUSD,4025,4059.59,4018.72,4043.69,237.46,957660.68,320,324.54,315,317.25,6176.78,1965999.25,3992.04,4021.33,3992.04,4017.92,474.93,1904372.44
2017-08-21 07-PM,BTCUSD,4025,4049.9,4020.94,4028.1,99.09,399523.55,327.02,330,327.02,330,1375.02,453084.81,4000,4020,3999.09,4016,436.41,1751195.01
2017-08-21 08-AM,BTCUSD,4043.69,4092,4043.4,4080,267.26,1084133.59,317.25,323.02,316.2,319.8,5090.48,1628303.93,4017.92,4063.87,4010.51,4063.81,495.92,1996924.69
2017-08-21 08-PM,BTCUSD,4028.1,4039.9,4014,4015.1,174.98,703883.6,330,330,322,323.57,3640.02,1183609.03,4016,4018.37,3994.98,3997.99,530.33,2124044.75
2017-08-21 09-AM,BTCUSD,4080,4099,4061,4086.8,206.91,845096,319.8,320,316,320,2199.05,698926.37,4063.81,4074.99,4040.68,4068.42,319.82,1298616.08
2017-08-21 09-PM,BTCUSD,4015.1,4059,4015,4048,154.33,621969.66,323.57,328.45,321.47,325,2746.1,888852.8,3997.99,4048.9,3994.89,4029.65,685.79,2755637.02
2017-08-21 10-AM,BTCUSD,4086.8,4116.97,4080,4099,164.99,675597.03,320,325,319.1,321,2940.14,946477.52,4068.42,4072,4047.5,4072,298.15,1211397.95
2017-08-21 10-PM,BTCUSD,4048,4051.7,4021,4023.01,110.7,446019.2,325,325.77,320.37,321.75,1985.49,642330.24,4029.65,4029.92,4006.08,4011.01,365.3,1466912.19
2017-08-21 11-AM,BTCUSD,4099,4110,4061,4061,202.74,827161.24,321,334.99,320.27,331.6,4646.74,1521937.64,4072,4074.79,4024.25,4030.96,509.27,2060041.59
2017-08-21 11-PM,BTCUSD,4023.01,4029.9,3997.3,4005.7,376.27,1508296.41,321.75,324.31,316.56,322,4123.87,1320198.63,4011.01,4011.01,3985.1,4002,641.7,2563566.91
2017-08-21 12-AM,BTCUSD,4078.24,4109.58,4075.41,4100.5,148.7,608882.06,299.45,299.98,298.02,299.81,1251.05,373615.45,4050.99,4084,4050.99,4084,442,1800434.19
2017-08-21 12-PM,BTCUSD,4061,4075,4052,4061.31,100.49,408448.97,331.6,333.99,327.02,330.5,4236.83,1400043.75,4030.96,4043.89,4025.97,4034.9,379.49,1530716.29
2017-08-22 01-AM,BTCUSD,3890,3925,3836.65,3867.8,621.12,2411338.26,326,326.95,315.04,315.1,3827.51,1224260.6,3891.97,3940.01,3820,3850.01,2205.32,8553309.57
2017-08-22 01-PM,BTCUSD,4022.87,4024.88,3926.8,3926.8,258.98,1032868.85,314.66,314.82,310,310.18,2380.45,743293.99,3984.79,3985,3910,3910,513.21,2026933.35
2017-08-22 02-AM,BTCUSD,3867.8,3940,3844,3906.99,405.88,1579527.43,315.1,318.77,315,316.82,2524.04,798098.9,3850.01,3907.78,3850,3884.99,881.65,3420828.08
2017-08-22 02-PM,BTCUSD,3926.8,3944,3886,3914,287.75,1123588.69,310.18,310.5,305,309.35,2337.17,719736.68,3910,3918.84,3867.78,3904.08,569.6,2216113.06
2017-08-22 03-AM,BTCUSD,3906.99,3931.08,3851.8,3851.8,407.79,1590731.86,316.82,320,312,312,4078.92,1282273.27,3884.99,3894.5,3835.31,3840.51,619.22,2394066.34
2017-08-22 03-PM,BTCUSD,3914,3969.99,3891.03,3934.6,238.2,936705.12,309.35,313,309,310.15,2704.73,840956.73,3904.08,3934.1,3904.07,3914.01,461.27,1807621.37
2017-08-22 04-AM,BTCUSD,3851.8,3869,3664.94,3675,1121.28,4216624.48,312,312,296.12,298.22,9671.73,2936142.93,3840.51,3840.53,3662.73,3662.74,2222.42,8311963.08
2017-08-22 04-PM,BTCUSD,3934.6,4013,3926.28,3989,204.46,813818.63,310.15,322.4,310.15,318.83,3956.43,1253553.86,3914.01,3972,3898.37,3954.06,632.01,2491395.99
2017-08-22 05-AM,BTCUSD,3675,3793,3620,3774.8,1038.84,3862789.71,298.22,306.38,295.12,306.25,7675.3,2310873.56,3662.74,3793.95,3583.46,3780,2338.66,8650593.7
2017-08-22 05-PM,BTCUSD,3989,4060,3986,4019.01,367,1477016.58,318.83,321,313,316,5658.95,1796602.15,3954.06,4012.49,3950,4005,1091.7,4359840.9
2017-08-22 06-AM,BTCUSD,3774.8,3940.1,3774.8,3846.26,544.21,2099250.19,306.25,314.59,305,305,4297.68,1331679.32,3780,3856,3765.01,3816,1179.59,4502793.35
2017-08-22 06-PM,BTCUSD,4019.01,4148.95,4016.88,4124.39,736.88,3025886.69,316,318.34,310.98,316.24,4534.22,1427268.63,4005,4145,4005,4101,1662.17,6808220.37
2017-08-22 07-AM,BTCUSD,3846.26,3855.46,3800.01,3837,434.13,1664715.94,305,306.28,301,305.74,4182.38,1267860.15,3816,3820,3790,3820,443.49,1689333.27
2017-08-22 07-PM,BTCUSD,4124.39,4169.99,4110,4150.19,430.8,1782784.7,316.24,317.38,311.56,311.69,1309.89,411463.98,4101,4141,4099,4127.01,746.4,3073119.98
2017-08-22 08-AM,BTCUSD,3837,3863.84,3829,3840,257.32,987918.4,305.74,305.74,302.48,304.51,1436.43,437165.46,3820,3834.95,3812,3834.93,237.16,906783.43
2017-08-22 08-PM,BTCUSD,4150.19,4150.19,4079.1,4079.1,287.83,1182817.53,311.69,315,310.11,315,2018.28,630983.86,4127.01,4127.01,4057.36,4072.74,600.13,2455299.61
2017-08-22 09-AM,BTCUSD,3840,3997,3840,3969.9,385.1,1513915.93,304.51,316.4,303.98,313.89,2273.33,709146.89,3834.93,3960.62,3834.93,3945.67,508.72,1981660.81
2017-08-22 09-PM,BTCUSD,4079.1,4131.56,4075,4100.5,248.99,1021058.19,315,317.38,313.72,314.98,1471.07,463712.86,4072.74,4101,4071,4100.01,313.57,1282560.83
2017-08-22 10-AM,BTCUSD,3969.9,3997,3910,3910,305.45,1203595.88,313.89,314.82,309.43,312.8,1649.13,515096.91,3945.67,3952.96,3900,3904.18,328.73,1289171.38
2017-08-22 10-PM,BTCUSD,4100.5,4123,4051.9,4054.67,155.64,635991.9,314.98,317.4,314.98,317.19,1823.18,576344.53,4100.01,4100.01,4050.01,4050.02,378.96,1545827.35
2017-08-22 11-AM,BTCUSD,3910,3979.99,3900,3944.42,201.29,792236.56,312.8,318.49,311.5,314.21,2181.33,688181.01,3904.18,3926.9,3900,3924.96,350.2,1372393.42
2017-08-22 11-PM,BTCUSD,4054.67,4114,4034.57,4104.9,256.4,1042623.01,317.19,317.19,313.72,314.52,1167.23,367760.11,4050.02,4099.91,4021.59,4092,798.73,3240570.93
2017-08-22 12-AM,BTCUSD,4005.7,4025,3888.56,3890,792.07,3134220.15,322,331,320,326,3508.22,1135868.28,4002,4002,3875.02,3891.97,2147.23,8460549.55
2017-08-22 12-PM,BTCUSD,3944.42,4024.88,3934.01,4022.87,231.07,922166.98,314.21,315,311,314.66,2649.51,830662.61,3924.96,4000,3924.96,3984.79,652.35,2587110.61
2017-08-23 01-AM,BTCUSD,4090,4149,4085.31,4149,167.83,691721.2,315.5,317.19,314.18,315.95,1281.08,405053.07,4071.12,4125.11,4071.11,4125.11,501.35,2055850.16
2017-08-23 01-PM,BTCUSD,4232.67,4243.51,4200.55,4230,246.35,1039826.84,322.44,322.44,319,319,1308.67,418980.51,4215,4215,4180.01,4202.87,473.11,1984718.24
2017-08-23 02-AM,BTCUSD,4149,4169,4100,4135.8,253.92,1051616.34,315.95,317.9,315.1,317,934.86,296132.2,4125.11,4139.99,4058.26,4102.59,736.19,3023442.21
2017-08-23 02-PM,BTCUSD,4230,4233,4201,4212,181.38,766217.1,319,322,318.39,320.91,824.5,263763.3,4202.87,4202.87,4179.38,4183.44,416.47,1746336.7
2017-08-23 03-AM,BTCUSD,4135.8,4146,4100,4115.2,132.81,548091.9,317,320,316.06,319,3167.46,1007728.14,4102.59,4126,4092,4106.01,544.78,2241277.29
2017-08-23 03-PM,BTCUSD,4212,4243.51,4208,4243.51,169.38,716368.55,320.91,322.27,319,320.89,678.93,217754.12,4183.44,4210,4180,4209.29,393.91,1653495.01
2017-08-23 04-AM,BTCUSD,4115.2,4136.62,4115.2,4123.67,196.14,809023.68,319,325,318.2,322.77,6478.49,2090877.4,4106.01,4112,4080,4104.46,382.01,1565214.36
2017-08-23 04-PM,BTCUSD,4243.51,4278,4240,4258.14,298.88,1273108.39,320.89,324,319.8,322.5,729.97,234816.24,4209.29,4243.95,4209,4226,716.11,3028465.26
2017-08-23 05-AM,BTCUSD,4123.67,4137.99,4087.7,4105.04,318.47,1310710.51,322.77,323.7,319.1,321.43,1831.19,588165.61,4104.46,4106.04,4075.99,4088,229.01,937027.65
2017-08-23 05-PM,BTCUSD,4258.14,4258.14,4187,4190,384.14,1620300.78,322.5,323,320.24,321.51,1646.17,529774.52,4226,4226,4168,4175,718.68,3014235.7
2017-08-23 06-AM,BTCUSD,4105.04,4147.98,4101,4142,121.57,501677.76,321.43,325,320,322,1703.9,548787.71,4088,4112.27,4083.05,4110.06,297.68,1220969.12
2017-08-23 06-PM,BTCUSD,4190,4210,4169.99,4179.9,287.42,1203563.12,321.51,322,320.1,321.8,465.54,149360.03,4175,4187.8,4160.04,4162,391.2,1632867.23
2017-08-23 07-AM,BTCUSD,4142,4149,4116,4131.22,142.33,587902.31,322,325.01,322,324,3253.27,1052860.44,4110.06,4115.98,4096,4115.97,197.56,811895.35
2017-08-23 07-PM,BTCUSD,4179.9,4204.06,4142.11,4148,323.54,1346985.77,321.8,322,318,319,2883.69,923226.98,4162,4162,4124.04,4124.04,639.55,2650381.22
2017-08-23 08-AM,BTCUSD,4131.22,4179.8,4131.22,4175.4,185.91,772719.98,324,326,322.99,324.57,1331.59,432543.89,4115.97,4154.53,4108,4148.5,493.99,2039680.34
2017-08-23 08-PM,BTCUSD,4148,4162,4102,4135.98,463.24,1912243.63,319,319,316.64,318,2051.02,651309.92,4124.04,4134.97,4080,4134.37,1129.18,4635649.77
2017-08-23 09-AM,BTCUSD,4175.4,4260,4175.4,4240,408.57,1727780.04,324.57,328,324.3,324.3,1697.82,553689.72,4148.5,4235,4148.5,4226.86,784.3,3301215.89
2017-08-23 09-PM,BTCUSD,4135.98,4171.1,4118.03,4122.9,256.48,1062575.11,318,319,315.61,318,2017.32,640428.62,4134.37,4142.35,4091.7,4097.99,816.19,3362680.95
2017-08-23 10-AM,BTCUSD,4240,4275,4230.1,4237.4,228.51,970586.99,324.3,325.4,323,324.4,1074.18,348412.38,4226.86,4244.99,4206.59,4229.6,267.69,1132753.98
2017-08-23 10-PM,BTCUSD,4122.9,4169,4111,4160.28,111.28,460586.77,318,320,315.3,319,1021.47,324908.22,4097.99,4145,4090.15,4143.02,446.66,1840495.56
2017-08-23 11-AM,BTCUSD,4237.4,4262.1,4210,4250.1,135.59,575036.64,324.4,324.4,320.53,322.5,1260.24,406133.42,4229.6,4231.91,4198.89,4222.86,261.33,1101587.07
2017-08-23 11-PM,BTCUSD,4160.28,4189,4147,4151,231.49,964209.01,319,319.48,317,317.31,1014.46,323008.74,4143.02,4158.99,4138,4143.49,379.21,1573773.08
2017-08-23 12-AM,BTCUSD,4104.9,4113.9,4081.4,4090,113.43,464641.39,314.52,315.98,314.52,315.5,872.65,275076.68,4092,4093.04,4070,4071.12,160.01,652430.85
2017-08-23 12-PM,BTCUSD,4250.1,4279.99,4220.8,4232.67,180.91,770093.56,322.5,325.09,319,322.44,2268.43,728896.11,4222.86,4247.88,4205.53,4215,354.97,1500656.37
2017-08-24 01-AM,BTCUSD,4152.01,4230,4150,4189.04,276.92,1160782.76,317.84,319.3,317.47,317.7,890.43,283540.5,4141.01,4218,4134.9,4170.63,766.75,3203607.49
2017-08-24 01-PM,BTCUSD,4196.01,4220,4191.1,4214.8,151.56,636632.94,326,327.11,324.18,325,1235.6,402160.05,4171.46,4190,4166,4186.03,336.26,1404566.54
2017-08-24 02-AM,BTCUSD,4189.04,4216,4178.16,4180.16,236.19,990442.66,317.7,318.77,316,317.3,1342.43,426472.68,4170.63,4198.99,4145.59,4148.95,513.21,2141678.29
2017-08-24 02-PM,BTCUSD,4214.8,4279.54,4208,4272.99,317.48,1347905.15,325,327.99,324.79,325.1,1773.16,578573.32,4186.03,4238.88,4186.03,4238.88,971.08,4090724.7
2017-08-24 03-AM,BTCUSD,4180.16,4196.65,4145,4169.42,193.11,805178.8,317.3,319.91,316.1,319.91,1074.67,341716.63,4148.95,4157.08,4112.76,4133.05,422.32,1745748.51
2017-08-24 03-PM,BTCUSD,4272.99,4280,4250.55,4260.53,260.31,1110872.67,325.1,326,324,325,1200.07,389880.89,4238.88,4244,4216.37,4234.44,421.53,1784037.73
2017-08-24 04-AM,BTCUSD,4169.42,4178.68,4155.17,4168.82,171.3,713407.32,319.91,322,317.14,321.33,716.92,229622.29,4133.05,4143.29,4121.01,4143.27,259.31,1071915.37
2017-08-24 04-PM,BTCUSD,4260.53,4274,4250,4255.34,168.24,716303.11,325,325.78,322.76,324.17,1424.51,461559.91,4234.44,4242.73,4217,4217.03,429.79,1819590.19
2017-08-24 05-AM,BTCUSD,4168.82,4200,4155.25,4176.72,81.81,342216.82,321.33,322.75,320,321.89,941.6,302543.53,4143.27,4160.97,4134.61,4156.31,258.69,1073758.67
2017-08-24 05-PM,BTCUSD,4255.34,4264,4228.98,4228.98,132.93,563719.58,324.17,324.39,321.56,323.01,1660.07,536305.44,4217.03,4218.56,4200,4205.6,388.31,1634560.2
2017-08-24 06-AM,BTCUSD,4176.72,4215,4176.72,4187.31,86.88,364847.23,321.89,322.43,320.04,321.58,679.05,218444.76,4156.31,4172,4155.32,4164.88,153.22,638008.6
2017-08-24 06-PM,BTCUSD,4228.98,4269.85,4225,4269.85,195.29,827599,323.01,325,323.01,325,1851.83,599573.6,4205.6,4230,4186.05,4230,429.69,1807273.98
2017-08-24 07-AM,BTCUSD,4187.31,4222.36,4187.31,4202.8,64.77,272125.16,321.58,322.75,320.57,322.58,471.03,151479.52,4164.88,4190,4164.3,4179.85,231.6,967110.54
2017-08-24 07-PM,BTCUSD,4269.85,4269.85,4244,4255.52,116.96,498029.21,325,326.5,323.12,323.12,1471.72,478459.72,4230,4231,4214.85,4230.53,301.04,1272621.45
2017-08-24 08-AM,BTCUSD,4202.8,4237.46,4202.8,4237.46,132.08,557992.93,322.58,323,322,323,460.19,148403.37,4179.85,4210,4179.85,4210,220.6,926353.91
2017-08-24 08-PM,BTCUSD,4255.52,4268,4242.1,4256.67,145.77,620374.18,323.12,325.8,322.21,322.51,1102.47,356880.09,4230.53,4235.36,4220.08,4234,390.16,1650079.79
2017-08-24 09-AM,BTCUSD,4237.46,4247,4200,4220.61,208.06,879067.79,323,324.15,322.1,324,1327.52,429057.51,4210,4213,4179.19,4179.99,105.19,441621.86
2017-08-24 09-PM,BTCUSD,4256.67,4264.42,4236.88,4255.4,116.06,493694.47,322.51,324.5,322.5,322.72,1004.83,324657.96,4234,4238.32,4223,4236.44,429.54,1816461.67
2017-08-24 10-AM,BTCUSD,4220.61,4229.7,4191.01,4210,130.71,549995.87,324,324.15,322,322.05,1007.23,325040.12,4179.99,4187.23,4164.37,4187.23,136.97,572220.98
2017-08-24 10-PM,BTCUSD,4255.4,4348.19,4250,4348.19,334.71,1441123.12,322.72,326.88,322.53,325.6,1621.3,527418.59,4236.44,4334.91,4234.22,4329.99,1286.28,5512446.05
2017-08-24 11-AM,BTCUSD,4210,4236.8,4200.01,4220.8,143.89,606466.09,322.05,327.49,322,327,1133.38,368384.55,4187.23,4195,4171.06,4184.16,280.41,1174307
2017-08-24 11-PM,BTCUSD,4348.19,4380,4326,4334.68,354.8,1544843.39,325.6,326.65,324,326.65,1295.66,421556.44,4329.99,4349.99,4311.43,4312.03,866.13,3752659.8
2017-08-24 12-AM,BTCUSD,4151,4180,4147.1,4152.01,137.19,571041.49,317.31,319,317,317.84,1278.8,406495.13,4143.49,4159,4132.37,4141.01,345.12,1431426.38
2017-08-24 12-PM,BTCUSD,4220.8,4227,4188.13,4196.01,297.38,1249865.02,327,328,325.22,326,3221.71,1054596.37,4184.16,4193.03,4150,4171.46,302.51,1260734.21
2017-08-25 01-AM,BTCUSD,4398,4399,4360.59,4365,161.07,705675.58,326.89,328,325.88,328,1555.66,508914.39,4368.16,4368.99,4335.77,4350,436.7,1903235.74
2017-08-25 01-PM,BTCUSD,4358.2,4372.8,4355.01,4370,89.25,389648.3,334,335,333,334.1,612.73,204444.3,4349.98,4350.33,4345.32,4350.33,262.08,1139863.74
2017-08-25 02-AM,BTCUSD,4365,4398,4360.8,4382.69,268.37,1175651.38,328,330,326.51,329.99,4596.48,1509092.26,4350,4361,4330.33,4349.41,389.35,1693894.95
2017-08-25 02-PM,BTCUSD,4370,4399.99,4369.88,4394.05,137.23,602083.01,334.1,335,333.5,334.9,1810.44,605745.54,4350.33,4370,4350.32,4370,351.25,1532183.24
2017-08-25 03-AM,BTCUSD,4382.69,4382.69,4350.16,4364.7,190.94,832321.64,329.99,330,327.12,329.86,1722.14,566533.05,4349.41,4349.42,4312.5,4344.01,458.79,1986675.42
2017-08-25 03-PM,BTCUSD,4394.05,4460,4390.8,4439.49,508.64,2257851.29,334.9,337.78,334,334.13,3390.93,1137860.25,4370,4449.99,4369.99,4418.04,1308.52,5772911.06
2017-08-25 04-AM,BTCUSD,4364.7,4375,4350.16,4350.16,171.8,749323.38,329.86,333,329.5,332,1204.73,398662.88,4344.01,4354.97,4325,4325.01,286.79,1245338.95
2017-08-25 04-PM,BTCUSD,4439.49,4465,4427,4458,221.66,986888.73,334.13,338.79,334.13,338.05,1595.01,538559.26,4418.04,4450,4418.03,4450,505.6,2243992.96
2017-08-25 05-AM,BTCUSD,4350.16,4359.3,4314,4342.7,174.08,756700.97,332,337.75,332,334,3905.51,1308204.75,4325.01,4329.89,4300.1,4324.47,345.68,1491833.54
2017-08-25 05-PM,BTCUSD,4458,4461,4425.01,4445.26,193.57,859812.6,338.05,339,335,336.52,1820.11,612512.09,4450,4453.9,4405.01,4424.99,763.07,3382499.65
2017-08-25 06-AM,BTCUSD,4342.7,4352.4,4313.99,4333.3,151.5,656120.43,334,337.22,330.5,332.99,2031.05,678266.61,4324.47,4327.3,4302,4327.3,259.93,1121318.22
2017-08-25 06-PM,BTCUSD,4445.26,4462,4432,4462,171.49,763322.37,336.52,339.66,335.76,336.65,3078.82,1039266.73,4424.99,4441,4424.98,4440.95,309.98,1374410.97
2017-08-25 07-AM,BTCUSD,4333.3,4374.7,4330.91,4369.33,96.55,420848.35,332.99,335.5,332,334.5,1571.8,525690.29,4327.3,4348.49,4327.3,4340,217.11,942361.14
2017-08-25 07-PM,BTCUSD,4462,4462,4323.17,4344,397.83,1748042.85,336.65,337.74,330,331.4,2788.02,927386.5,4440.95,4440.96,4300,4335.37,1428.53,6218963.67
